SOURCE_VALUE,SOURCE_CONCEPT_ID,MAPPED_STANDARD_CONCEPT_ID,MAPPED_STANDARD_CONCEPT_NAME,MAPPED_STANDARD_VOCABULARY_ID,MAPPED_STANDARD_CONCEPT_CODE,MAPPED_STANDARD_CONCEPT_FLAG,TOTAL_ROWS
1995461,793414,793414,24 HR methylphenidate hydrochloride 72 MG Extended Release Oral Tablet,RxNorm,1995461,S,91
1657010,46275960,46275960,0.5 ML sumatriptan 8 MG/ML Injection,RxNorm,1657010,S,91
1734919,35606514,35606514,cyclophosphamide 1000 MG Injection,RxNorm,1734919,S,91
1360956,43011799,43011799,hydrocortisone acetate 25 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Lotion [Analpram HC],RxNorm,1360956,S,91
562828,1563674,1563674,chorionic gonadotropin 500 UNT/ML Injectable Solution,RxNorm,562828,S,91
901541,40171483,40171483,24 HR pramipexole dihydrochloride 0.375 MG Extended Release Oral Tablet,RxNorm,901541,S,91
1091152,40236411,40236411,methylphenidate hydrochloride 10 MG Chewable Tablet,RxNorm,1091152,S,91
643127,1551044,1551044,prednisolone 30 MG Disintegrating Oral Tablet,RxNorm,643127,S,91
978676,40183393,40183393,folic acid 1 MG / heme iron polypeptide 6 MG / polysaccharide iron complex 22 MG / vitamin B12 0.025 MG Oral Tablet,RxNorm,978676,S,91
763232,1518134,1518134,24 HR niacin 500 MG / simvastatin 20 MG Extended Release Oral Tablet [Simcor],RxNorm,763232,S,91
1116499,40240650,40240650,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Cream,RxNorm,1116499,S,91
992399,40182303,40182303,gatifloxacin 5 MG/ML Ophthalmic Solution [Zymaxid],RxNorm,992399,S,90
1014022,40227584,40227584,24 HR minocycline 55 MG Extended Release Oral Tablet [Solodyn],RxNorm,1014022,S,90
904425,40173602,40173602,alendronic acid 5 MG Oral Tablet,RxNorm,904425,S,90
204903,19028371,19028371,beta carotene 15 MG Oral Capsule,RxNorm,204903,S,90
866502,40167092,40167092,hydrochlorothiazide 25 MG / metoprolol tartrate 50 MG Oral Tablet [Lopressor HCT],RxNorm,866502,S,90
1923049,1594568,1594568,levothyroxine sodium 0.175 MG Oral Capsule [Tirosint],RxNorm,1923049,S,90
1666385,46287551,46287551,buprenorphine 2.9 MG / naloxone 0.71 MG Sublingual Tablet [Zubsolv],RxNorm,1666385,S,90
3131,1711947,1711947,deferoxamine,RxNorm,3131,S,90
831193,1328558,1328558,24 HR diltiazem hydrochloride 120 MG Extended Release Oral Capsule [Tiazac],RxNorm,831193,S,90
1599276,45892833,45892833,sulfur hexafluoride,RxNorm,1599276,S,90
1363311,43012037,43012037,chlorpheniramine maleate 4 MG Oral Tablet [Chlor-Trimeton],RxNorm,1363311,S,90
1794186,36249488,36249488,20 ML chloroprocaine hydrochloride 20 MG/ML Injection [Nesacaine],RxNorm,1794186,S,90
848734,19048307,19048307,iloperidone 12 MG Oral Tablet [Fanapt],RxNorm,848734,S,90
1150129,40242706,40242706,dextromethorphan hydrobromide 3 MG/ML / guaifenesin 40 MG/ML Oral Solution,RxNorm,1150129,S,90
1043582,40229050,40229050,24 HR metformin hydrochloride 500 MG / saxagliptin 5 MG Extended Release Oral Tablet [Kombiglyze],RxNorm,1043582,S,90
858127,40165495,40165495,degarelix 120 MG Injection [Firmagon],RxNorm,858127,S,90
1310212,42898299,42898299,acetaminophen 300 MG / hydrocodone bitartrate 7.5 MG Oral Tablet [Vicodin],RxNorm,1310212,S,90
1551993,45774768,45774768,cobicistat 150 MG Oral Tablet,RxNorm,1551993,S,89
197540,19018901,19018901,colchicine 0.5 MG Oral Tablet,RxNorm,197540,S,89
835566,778297,778297,imipramine hydrochloride 25 MG Oral Tablet [Tofranil],RxNorm,835566,S,89
1482801,44785088,44785088,simeprevir 150 MG Oral Capsule,RxNorm,1482801,S,89
205964,19030822,19030822,clindamycin 150 MG/ML Injectable Solution,RxNorm,205964,S,89
239239,1763846,1763846,griseofulvin 250 MG Oral Tablet,RxNorm,239239,S,89
309077,19074933,19074933,cefpodoxime 20 MG/ML Oral Suspension,RxNorm,309077,S,89
213170,19047612,19047612,acarbose 25 MG Oral Tablet [Precose],RxNorm,213170,S,89
731227,1304794,1304794,0.4 ML darbepoetin alfa 0.1 MG/ML Prefilled Syringe [Aranesp],RxNorm,731227,S,89
1600700,45892972,45892972,amphetamine sulfate 5 MG Oral Tablet [Evekeo],RxNorm,1600700,S,89
731372,1300787,1300787,polysaccharide iron complex 200 MG Oral Capsule,RxNorm,731372,S,89
1117531,40241955,40241955,chloroquine phosphate 250 MG Oral Tablet,RxNorm,1117531,S,89
1861926,1718811,1718811,dextromethorphan hydrobromide 15 MG / guaifenesin 400 MG Oral Tablet,RxNorm,1861926,S,89
630974,19124153,19124153,risperidone 4 MG Disintegrating Oral Tablet [Risperdal],RxNorm,630974,S,89
897658,40173074,40173074,hydromorphone hydrochloride 1 MG/ML Oral Solution [Dilaudid],RxNorm,897658,S,89
237510,19057009,19057009,zinc gluconate 77 MG Oral Lozenge,RxNorm,237510,S,89
1147228,40241940,40241940,vemurafenib 240 MG Oral Tablet [Zelboraf],RxNorm,1147228,S,89
998501,40223936,40223936,miconazole nitrate 20 MG/ML Topical Cream [Micaderm],RxNorm,998501,S,89
899511,40171526,40171526,24 HR dexmethylphenidate hydrochloride 5 MG Extended Release Oral Capsule,RxNorm,899511,S,89
1547620,45776154,45776154,oritavancin 400 MG Injection [Orbactiv],RxNorm,1547620,S,89
1190600,40243179,40243179,dexbrompheniramine maleate 0.133 MG/ML / dextromethorphan hydrobromide 2 MG/ML / pseudoephedrine hydrochloride 4 MG/ML Oral Solution,RxNorm,1190600,S,89
731245,1304799,1304799,0.42 ML darbepoetin alfa 0.06 MG/ML Prefilled Syringe [Aranesp],RxNorm,731245,S,89
1119400,40242016,40242016,everolimus 7.5 MG Oral Tablet,RxNorm,1119400,S,89
2045959,1510760,1510760,{10 (avatrombopag 20 MG Oral Tablet [Doptelet]) } Pack [Doptelet 40 MG Daily Dose Carton],RxNorm,2045959,S,89
1248013,42708712,42708712,"docusate sodium 50 MG / sennosides, USP 8.6 MG Oral Tablet [Senexon S]",RxNorm,1248013,S,88
856706,40162658,40162658,amitriptyline hydrochloride 10 MG / perphenazine 2 MG Oral Tablet,RxNorm,856706,S,88
856698,40162271,40162271,dantrolene sodium 0.333 MG/ML Injectable Solution [Dantrium],RxNorm,856698,S,88
825421,19012348,19012348,eltrombopag 25 MG Oral Tablet,RxNorm,825421,S,88
1940654,793857,793857,neratinib 40 MG Oral Tablet [Nerlynx],RxNorm,1940654,S,88
261220,19068306,19068306,"synthetic conjugated estrogens, A 0.625 MG Oral Tablet [Cenestin]",RxNorm,261220,S,88
731181,1304792,1304792,0.4 ML darbepoetin alfa 0.1 MG/ML Prefilled Syringe,RxNorm,731181,S,88
1148800,40242497,40242497,12 HR tapentadol 150 MG Extended Release Oral Tablet,RxNorm,1148800,S,88
706872,19126617,19126617,azithromycin 10 MG/ML Ophthalmic Solution [AzaSite],RxNorm,706872,S,88
1005924,40224655,40224655,ulipristal acetate 30 MG Oral Tablet,RxNorm,1005924,S,88
58300,19079204,19079204,zinc gluconate,RxNorm,58300,S,88
73494,1317640,1317640,telmisartan,RxNorm,73494,S,88
992395,40182302,40182302,gatifloxacin 5 MG/ML Ophthalmic Solution,RxNorm,992395,S,88
325887,19018013,19018013,micafungin,RxNorm,325887,S,88
1045402,40230575,40230575,dasatinib 140 MG Oral Tablet,RxNorm,1045402,S,88
