SOURCE_VALUE,SOURCE_CONCEPT_ID,MAPPED_STANDARD_CONCEPT_ID,MAPPED_STANDARD_CONCEPT_NAME,MAPPED_STANDARD_VOCABULARY_ID,MAPPED_STANDARD_CONCEPT_CODE,MAPPED_STANDARD_CONCEPT_FLAG,TOTAL_ROWS
L0452,2719453.0,2719453.0,"Tlso, flexible, provides trunk support, upper thoracic region, produces intracavitary pressure to reduce load on the intervertebral disks with rigid stays or panel(s), includes shoulder straps and closures, custom fabricated",HCPCS,L0452,S,1
L0460,2719457.0,2719457.0,"Tlso, triplanar control, modular segmented spinal system, two rigid plastic shells, posterior extends from the sacrococcygeal junction and terminates just inferior to the scapular spine, anterior extends from the symphysis pubis to the sternal notch, s...",HCPCS,L0460,S,1
L3964,2719919.0,40664688.0,"Wheelchair accessory, shoulder elbow, mobile arm support attached to wheelchair, balanced, adjustable",HCPCS,E2626,S,1
L0700,2719508.0,2719508.0,"Cervical-thoracic-lumbar-sacral-orthoses (ctlso), anterior-posterior-lateral control, molded to patient model, (minerva type)",HCPCS,L0700,S,1
L0488,2719471.0,2719471.0,"Tlso, triplanar control, one piece rigid plastic shell with interface liner, multiple straps and closures, posterior extends from sacrococcygeal junction and terminates just inferior to scapular spine, anterior extends from symphysis pubis to sternal n...",HCPCS,L0488,S,1
L6646,2720227.0,2720227.0,"Upper extremity addition, shoulder joint, multipositional locking, flexion, adjustable abduction friction control, for use with body powered or external powered system",HCPCS,L6646,S,1
Q9966,2720869.0,2720869.0,"Low osmolar contrast material, 200-299 mg/ml iodine concentration, per ml",HCPCS,Q9966,S,1
180774004,4106128.0,4106128.0,Gastrocnemius myocutaneous flap,SNOMED,180774004,S,1
25510005,4102679.0,4102679.0,Cardiac valve prosthesis,SNOMED,25510005,S,1
257226009,4120692.0,4120692.0,Rigid bronchoscope,SNOMED,257226009,S,1
116146000,4021532.0,4021532.0,Blood product unit,SNOMED,116146000,S,1
304120007,4126168.0,4126168.0,Total hip replacement prosthesis,SNOMED,304120007,S,1
180805009,4111135.0,4111135.0,Gracilis flap,SNOMED,180805009,S,1
370943001,4158970.0,4158970.0,Glaucoma drainage device,SNOMED,370943001,S,1
704780009,45767386.0,45767386.0,Penile prosthesis implantation instrument,SNOMED,704780009,S,1
431013002,4330227.0,3666982.0,Free transverse rectus abdominis myocutaneous flap,SNOMED,840354004,S,1
L7366,2720357.0,2720357.0,"Battery charger, twelve volt, each",HCPCS,L7366,S,1
180760006,4106124.0,4106124.0,Pectoralis major myocutaneous flap,SNOMED,180760006,S,1
257302005,4106139.0,4106139.0,Rigid intramedullary nail,SNOMED,257302005,S,1
257402009,4105232.0,4105232.0,Polytetrafluoroethylene sheet,SNOMED,257402009,S,1
462290001,45772137.0,45772137.0,"Infusion/injection port, implantable",SNOMED,462290001,S,1
411114003,4258232.0,4258232.0,Drug coated stent,SNOMED,411114003,S,1
468674001,45762180.0,45762180.0,Drug-eluting renal artery stent,SNOMED,468674001,S,1
49062001,4169265.0,4169265.0,Device,SNOMED,49062001,S,1
705631002,45767938.0,45767938.0,Bronchial stent,SNOMED,705631002,S,1
57118008,4237925.0,4237925.0,Perfusion pump,SNOMED,57118008,S,1
466109003,45772432.0,45772432.0,"Tympanostomy tube, semi-permeable membrane",SNOMED,466109003,S,1
Q4017,2720728.0,2720728.0,"Cast supplies, long arm splint, adult (11 years +), plaster",HCPCS,Q4017,S,1
L3252,2719781.0,2719781.0,"Foot, shoe molded to patient model, plastazote (or similar), custom fabricated, each",HCPCS,L3252,S,1
180806005,4110846.0,4110846.0,Gastrocnemius flap,SNOMED,180806005,S,1
L1685,2719575.0,2719575.0,"Hip orthosis, abduction control of hip joint, postoperative hip abduction type, custom fabricated",HCPCS,L1685,S,1
257366006,4106159.0,4106159.0,JJ stent,SNOMED,257366006,S,1
L2360,2719683.0,2719683.0,"Addition to lower extremity, extended steel shank",HCPCS,L2360,S,1
L2600,2719708.0,2719708.0,"Addition to lower extremity, pelvic control, hip joint, clevis type, or thrust bearing, free, each",HCPCS,L2600,S,1
L7360,2720354.0,2720354.0,"Six volt battery, each",HCPCS,L7360,S,1
337311000,4222984.0,4222984.0,Spring truss,SNOMED,337311000,S,1
L3380,2719798.0,2719798.0,Clubfoot wedge,HCPCS,L3380,S,1
L0470,2719462.0,2719462.0,"Tlso, triplanar control, rigid posterior frame and flexible soft anterior apron with straps, closures and padding, extends from sacrococcygeal junction to scapula, lateral strength provided by pelvic, thoracic, and lateral frame pieces, rotational stre...",HCPCS,L0470,S,1
704864008,45767450.0,45767450.0,Neurovascular embolization coil,SNOMED,704864008,S,1
L5210,2719981.0,2719981.0,"Above knee, short prosthesis, no knee joint ('stubbies'), with foot blocks, no ankle joints, each",HCPCS,L5210,S,1
L3150,2719753.0,2719753.0,"Foot, abduction rotation bar, without shoes",HCPCS,L3150,S,1
180761005,4110836.0,4110836.0,Latissimus dorsi myocutaneous flap,SNOMED,180761005,S,1
L7362,2720355.0,2720355.0,"Battery charger, six volt, each",HCPCS,L7362,S,1
261385001,4129124.0,4129124.0,Pneumatic balloon,SNOMED,261385001,S,1
A4636,2614946.0,2614946.0,"Replacement, handgrip, cane, crutch, or walker, each",HCPCS,A4636,S,1
A9700,2615404.0,2615404.0,"Supply of injectable contrast material for use in echocardiography, per study",HCPCS,A9700,S,1
A9284,2615320.0,2615320.0,"Spirometer, non-electronic, includes all accessories",HCPCS,A9284,S,1
L5680,2720075.0,2720075.0,"Addition to lower extremity, below knee, thigh lacer, nonmolded",HCPCS,L5680,S,1
L8020,2720383.0,2720383.0,"Breast prosthesis, mastectomy form",HCPCS,L8020,S,1
L6810,2720291.0,2720291.0,"Addition to terminal device, precision pinch device",HCPCS,L6810,S,1
L8629,40660592.0,40660592.0,"Transmitting coil and cable, integrated, for use with cochlear implant device, replacement",HCPCS,L8629,S,1
A6575,1552922.0,1552922.0,"Gradient compression arm sleeve and glove combination, each",HCPCS,A6575,S,1
228775006,4036740.0,4036740.0,Tubes source,SNOMED,228775006,S,1
180763008,4109591.0,4109591.0,Rectus abdominis myocutaneous flap,SNOMED,180763008,S,1
180775003,4110838.0,4110838.0,Rectus femoris myocutaneous flap,SNOMED,180775003,S,1
257279004,4106030.0,4106030.0,Single lumen catheter,SNOMED,257279004,S,1
257296003,4106136.0,4106136.0,Fixator,SNOMED,257296003,S,1
256800001,4104913.0,4105678.0,Flap,SNOMED,256683004,S,1
342754002,4222513.0,4222513.0,Irrigation/wash-out appliance,SNOMED,342754002,S,1
182568005,4057126.0,4057126.0,Scaphoid cast,SNOMED,182568005,S,1
272299003,4157543.0,4157543.0,Dental bridge,SNOMED,272299003,S,1
360181009,4232683.0,4232683.0,Porcine cardiac valve,SNOMED,360181009,S,1
464198004,45759123.0,45759123.0,Prostate biopsy needle,SNOMED,464198004,S,1
701564000,45764792.0,45764792.0,Carpal tunnel release instrument,SNOMED,701564000,S,1
700746000,45764146.0,45764146.0,Pleural catheter,SNOMED,700746000,S,1
431021008,4161404.0,3666983.0,Pedicle transverse rectus abdominis myocutaneous flap,SNOMED,840355003,S,1
312144003,4193986.0,4193986.0,Basilic vein graft,SNOMED,312144003,S,1
469582003,45762769.0,45762769.0,Intracranial pressure monitor,SNOMED,469582003,S,1
360053001,4235042.0,4235042.0,Peritoneal drain,SNOMED,360053001,S,1
L0454,2719454.0,2719454.0,"Tlso flexible, provides trunk support, extends from sacrococcygeal junction to above t-9 vertebra, restricts gross trunk motion in the sagittal plane, produces intracavitary pressure to reduce load on the intervertebral disks with rigid stays or panel(...",HCPCS,L0454,S,1
468044008,45771888.0,45771888.0,Breast ultrasound imaging system,SNOMED,468044008,S,1
446476009,40487895.0,40487895.0,Umbilical catheter,SNOMED,446476009,S,1
268460000,40355609.0,40355609.0,Intrauterine contraceptive device,SNOMED,268460000,S,1
L5859,43533329.0,43533329.0,"Addition to lower extremity prosthesis, endoskeletal knee-shin system, powered and programmable flexion/extension assist control, includes any type motor(s)",HCPCS,L5859,S,1
180744007,4110831.0,4126058.0,Osteofasciocutaneous flap,SNOMED,261143005,S,1
72188006,4216073.0,4216073.0,Tissue expander,SNOMED,72188006,S,1
118620008,4040381.0,4040381.0,Free graft,SNOMED,118620008,S,1
L5677,2720072.0,2720072.0,"Additions to lower extremity, below knee, knee joints, polycentric, pair",HCPCS,L5677,S,1
A4313,2614749.0,2614749.0,"Insertion tray without drainage bag with indwelling catheter, foley type, three-way, for continuous irrigation",HCPCS,A4313,S,1
A6506,2615206.0,2615206.0,"Compression burn garment, glove to axilla, custom fabricated",HCPCS,A6506,S,1
L0484,2719469.0,2719469.0,"Tlso, triplanar control, two piece rigid plastic shell without interface liner, with multiple straps and closures, posterior extends from sacrococcygeal junction and terminates just inferior to scapular spine, anterior extends from symphysis pubis to s...",HCPCS,L0484,S,1
L2525,2719701.0,2719701.0,"Addition to lower extremity, thigh/weight bearing, ischial containment/narrow m-l brim molded to patient model",HCPCS,L2525,S,1
L6950,2720325.0,2720325.0,"Above elbow, external power, molded inner socket, removable humeral shell, internal locking elbow, forearm, otto bock or equal switch, cables, two batteries and one charger, switch control of terminal device",HCPCS,L6950,S,1
256842004,4105044.0,37163374.0,Anterior tibial artery flap,SNOMED,1209122007,S,1
109228008,4030970.0,4030970.0,Knee joint prosthesis,SNOMED,109228008,S,1
180725000,4109581.0,4126985.0,Fasciocutaneous flap,SNOMED,261079004,S,1
256679004,4105677.0,4105677.0,Meshed split thickness graft of skin,SNOMED,256679004,S,1
256838002,4105810.0,4105678.0,Flap,SNOMED,256683004,S,1
310801006,4151640.0,4151640.0,Ureteroscope,SNOMED,310801006,S,1
303276004,4123454.0,4123454.0,Anterior chamber drainage tube,SNOMED,303276004,S,1
180819009,4111139.0,4111139.0,Sartorius flap,SNOMED,180819009,S,1
714723003,37018271.0,37018271.0,Lumboperitoneal shunt peritoneal catheter,SNOMED,714723003,S,1
54953005,4207520.0,4207520.0,Computed tomography scanner,SNOMED,54953005,S,1
65053001,4277737.0,4277737.0,Electrical battery,SNOMED,65053001,S,1
735216000,42536409.0,42536409.0,Chronic total occlusion catheter,SNOMED,735216000,S,1
467971008,45761714.0,45761714.0,Chin prosthesis,SNOMED,467971008,S,1
360133002,4236070.0,4236070.0,Chronic ambulatory peritoneal dialysis catheter,SNOMED,360133002,S,1
A6535,2615219.0,2615219.0,"Gradient compression stocking, thigh length, 40 mmhg or greater, each",HCPCS,A6535,S,1
257281002,4106031.0,4106031.0,Conduit,SNOMED,257281002,S,1
470237009,45763203.0,45763203.0,Hip internal fixation system,SNOMED,470237009,S,1
L2650,2719717.0,2719717.0,"Addition to lower extremity, pelvic and thoracic control, gluteal pad, each",HCPCS,L2650,S,1
A4310,2614746.0,2614746.0,Insertion tray without drainage bag and without catheter (accessories only),HCPCS,A4310,S,1
705926001,45768093.0,45768093.0,Coronary angioplasty balloon catheter,SNOMED,705926001,S,1
L3430,2719803.0,2719803.0,"Heel, counter, plastic reinforced",HCPCS,L3430,S,1
L8030,2720384.0,2720384.0,"Breast prosthesis, silicone or equal, without integral adhesive",HCPCS,L8030,S,1
256653008,4105669.0,4105669.0,Cadaveric bone graft,SNOMED,256653008,S,1
701013005,45764349.0,45764349.0,"Abdominal hernia surgical mesh, composite-polymer",SNOMED,701013005,S,1
118382007,4042167.0,4093739.0,Neurostimulator,SNOMED,25937001,S,1
397970004,4134408.0,4134408.0,Triple lumen catheter,SNOMED,397970004,S,1
L5617,2720022.0,2720022.0,"Addition to lower extremity, quick change self-aligning unit, above knee or below knee, each",HCPCS,L5617,S,1
L2320,2719678.0,2719678.0,"Addition to lower extremity, non-molded lacer, for custom fabricated orthosis only",HCPCS,L2320,S,1
L2335,2719680.0,2719680.0,"Addition to lower extremity, anterior swing band",HCPCS,L2335,S,1
261241001,4126195.0,4126195.0,Arterial line,SNOMED,261241001,S,1
286558002,4120252.0,4120252.0,Ureteric stent,SNOMED,286558002,S,1
272218007,4156337.0,4156337.0,Operating proctoscope,SNOMED,272218007,S,1
370944007,4158243.0,4158243.0,Scleral buckle (device),SNOMED,370944007,S,1
410447006,4256377.0,4131235.0,Nonvalved ophthalmic drainage device,SNOMED,410444004,S,1
467626003,45761484.0,45761484.0,"Bone densitometry x-ray phantom, test object",SNOMED,467626003,S,1
464372003,45759240.0,45759240.0,"Prostate brachytherapy system applicator, manual",SNOMED,464372003,S,1
67270000,4281994.0,4281994.0,Hip prosthesis,SNOMED,67270000,S,1
L6895,2720314.0,2720314.0,"Addition to upper extremity prosthesis, glove for terminal device, any material, custom fabricated",HCPCS,L6895,S,1
L6050,2720173.0,2720173.0,"Wrist disarticulation, molded socket, flexible elbow hinges, triceps pad",HCPCS,L6050,S,1
A6432,40218801.0,40218801.0,"Light compression bandage, elastic, knitted/woven, load resistance less than 1.25 foot pounds at 50% maximum stretch, width greater than or equal to 5 inches, per roll (at least 3 yards, unstretched) (Deprecated)",HCPCS,A6432,S,1
L3360,2719796.0,2719796.0,"Sole wedge, outside sole",HCPCS,L3360,S,1
A5503,2615074.0,2615074.0,"For diabetics only, modification (including fitting) of off-the-shelf depth-inlay shoe or custom-molded shoe with roller or rigid rocker bottom, per shoe",HCPCS,A5503,S,1
469476003,45762699.0,45762699.0,Fallopian tube occlusion insert,SNOMED,469476003,S,1
L5707,2720098.0,2720098.0,"Custom shaped protective cover, hip disarticulation",HCPCS,L5707,S,1
L6310,2720183.0,2720183.0,"Shoulder disarticulation, passive restoration (complete prosthesis)",HCPCS,L6310,S,1
L2010,2719628.0,2719628.0,"Knee ankle foot orthosis, single upright, free ankle, solid stirrup, thigh and calf bands/cuffs (single bar 'ak' orthosis), without knee joint, custom fabricated",HCPCS,L2010,S,1
L0630,2719497.0,2719497.0,"Lumbar-sacral orthosis, sagittal control, with rigid posterior panel(s), posterior extends from sacrococcygeal junction to t-9 vertebra, produces intracavitary pressure to reduce load on the intervertebral discs, includes straps, closures, may include...",HCPCS,L0630,S,1
470422007,45763327.0,45763327.0,Laryngeal biopsy forceps,SNOMED,470422007,S,1
716781001,37396833.0,37396833.0,"Cardiac laser system beam guide-catheter, endocardial ablation",SNOMED,716781001,S,1
36645008,4278597.0,4278597.0,Stimulator,SNOMED,36645008,S,1
L1920,2719614.0,2719614.0,"Ankle foot orthosis, single upright with static or adjustable stop (phelps or perlstein type), custom fabricated",HCPCS,L1920,S,1
L5824,2720122.0,2720122.0,"Addition, endoskeletal knee-shin system, single axis, fluid swing phase control",HCPCS,L5824,S,1
L3330,2719791.0,2719791.0,"Lift, elevation, metal extension (skate)",HCPCS,L3330,S,1
A4670,2614969.0,2614969.0,Automatic blood pressure monitor,HCPCS,A4670,S,1
L4090,2719953.0,2719953.0,"Replace metal bands kafo-afo, calf or distal thigh",HCPCS,L4090,S,1
L2390,2719689.0,2719689.0,"Addition to lower extremity, offset knee joint, each joint",HCPCS,L2390,S,1
L1831,2719590.0,2719590.0,"Knee orthosis, locking knee joint(s), positional orthosis, prefabricated, includes fitting and adjustment",HCPCS,L1831,S,1
L8417,2720420.0,2720420.0,"Prosthetic sheath/sock, including a gel cushion layer, below knee or above knee, each",HCPCS,L8417,S,1
Q4103,2720795.0,2720795.0,"Oasis burn matrix, per square centimeter",HCPCS,Q4103,S,1
Q9962,2720865.0,2720865.0,"High osmolar contrast material, 300-349 mg/ml iodine concentration, per ml",HCPCS,Q9962,S,1
L5858,2720135.0,2720135.0,"Addition to lower extremity prosthesis, endoskeletal knee shin system, microprocessor control feature, stance phase only, includes electronic sensor(s), any type",HCPCS,L5858,S,1
L5970,2720147.0,2720147.0,"All lower extremity prostheses, foot, external keel, sach foot",HCPCS,L5970,S,1
